lemma_,count,pos,lemma,freq,number_of_meanings,pos_fr,etymology,age
phonologie@NOUN,517,NOUN,phonologie,9.846597833513454e-07,1.0,substantif,1846.0,174.0
intertropical@ADJ,229,ADJ,intertropical,4.3614524252893247e-07,1.0,adjectif,1817.0,203.0
expansionnisme@NOUN,415,NOUN,expansionnisme,7.903942168100741e-07,2.0,substantif,1922.0,98.0
mascarade@NOUN,457,NOUN,mascarade,8.703859206800093e-07,4.0,substantif,1554.0,466.0
pondeur@ADJ,103,ADJ,pondeur,1.9617013091912682e-07,2.0,adjectif,1580.0,440.0
animalier@NOUN,229,NOUN,animalier,4.3614524252893247e-07,1.0,substantif,1778.0,242.0
bitumer@VERB,146,VERB,bitumer,2.7806639916691765e-07,1.0,verbe,1544.0,476.0
méthodiste@NOUN,252,NOUN,méthodiste,4.799502232196113e-07,1.0,substantif,1729.0,291.0
néonatal@ADJ,247,ADJ,néonatal,4.704274013303333e-07,1.0,adjectif,1963.0,57.0
oukase@NOUN,118,NOUN,oukase,2.2473859658696083e-07,2.0,substantif,1774.0,246.0
slavon@NOUN,319,NOUN,slavon,6.075560365359365e-07,1.0,substantif,1540.0,480.0
verse@NOUN,193,NOUN,verse,3.6758092492613087e-07,4.0,substantif,1640.0,380.0
hypotension@NOUN,183,NOUN,hypotension,3.4853528114757485e-07,1.0,substantif,1895.0,125.0
bouillonnement@NOUN,216,NOUN,bouillonnement,4.1138590561680966e-07,1.0,substantif,1582.0,438.0
monophysisme@NOUN,167,NOUN,monophysisme,3.1806225110188524e-07,1.0,substantif,1752.0,268.0
monothélisme@NOUN,145,NOUN,monothélisme,2.7616183478906205e-07,1.0,substantif,1771.0,249.0
péri@ADJ,495,ADJ,péri,9.427593670385221e-07,2.0,adjectif,1581.0,439.0
amorphe@NOUN,461,NOUN,amorphe,8.780041781914317e-07,3.0,substantif,1784.0,236.0
madras@NOUN,504,NOUN,madras,9.599004464392226e-07,2.0,substantif,1797.0,223.0
indétermination@NOUN,285,NOUN,indétermination,5.428008476888461e-07,2.0,substantif,1600.0,420.0
permien@NOUN,191,NOUN,permien,3.637717961704196e-07,1.0,substantif,1762.0,258.0
moraliste@ADJ,291,ADJ,moraliste,5.542282339559797e-07,2.0,adjectif,1690.0,330.0
pédiatrie@NOUN,671,NOUN,pédiatrie,1.2779626975411077e-06,1.0,substantif,1872.0,148.0
médoc@NOUN,673,NOUN,médoc,1.281771826296819e-06,1.0,substantif,1765.0,255.0
incipit@NOUN,425,NOUN,incipit,8.094398605886301e-07,1.0,substantif,1840.0,180.0
tapir@NOUN,229,NOUN,tapir,4.3614524252893247e-07,2.0,substantif,1558.0,462.0
muséologie@NOUN,466,NOUN,muséologie,8.875270000807097e-07,1.0,substantif,1931.0,89.0
guinée@NOUN,439,NOUN,guinée,8.361037618786085e-07,1.0,substantif,1663.0,357.0
bulle@ADJ,157,ADJ,bulle,2.990166073233292e-07,15.0,adjectif,1834.0,186.0
sacrificateur@NOUN,166,NOUN,sacrificateur,3.1615768672402965e-07,1.0,substantif,1535.0,485.0
thaumaturge@NOUN,238,NOUN,thaumaturge,4.5328632192963285e-07,3.0,substantif,1610.0,410.0
déiste@ADJ,113,ADJ,déiste,2.1521577469768284e-07,3.0,adjectif,1564.0,456.0
géomorphologie@NOUN,337,NOUN,géomorphologie,6.418381953373373e-07,1.0,substantif,1896.0,124.0
pintade@NOUN,248,NOUN,pintade,4.7233196570818887e-07,3.0,substantif,1637.0,383.0
maraîchage@NOUN,445,NOUN,maraîchage,8.475311481457421e-07,1.0,substantif,1884.0,136.0
modillon@NOUN,1342,NOUN,modillon,2.5559253950822154e-06,2.0,substantif,1545.0,475.0
tonga@NOUN,172,NOUN,tonga,3.2758507299116323e-07,2.0,substantif,1771.0,249.0
paradoxe@VERB,119,VERB,paradoxe,2.2664316096481642e-07,7.0,verbe,1846.0,174.0
canonnage@NOUN,101,NOUN,canonnage,1.9236100216341562e-07,2.0,substantif,1752.0,268.0
piqué@NOUN,589,NOUN,piqué,1.1217884185569486e-06,4.0,substantif,1690.0,330.0
climatiser@VERB,362,VERB,climatiser,6.894523047837273e-07,1.0,verbe,1935.0,85.0
stabilisateur@NOUN,545,NOUN,stabilisateur,1.0379875859313022e-06,3.0,substantif,1877.0,143.0
éthylène@NOUN,596,NOUN,éthylène,1.1351203692019378e-06,1.0,substantif,1870.0,150.0
brocante@NOUN,171,NOUN,brocante,3.2568050861330763e-07,9.0,substantif,1782.0,238.0
halieutique@ADJ,673,ADJ,halieutique,1.281771826296819e-06,2.0,adjectif,1732.0,288.0
dravidien@ADJ,113,ADJ,dravidien,2.1521577469768284e-07,2.0,adjectif,1856.0,164.0
tamoul@ADJ,939,ADJ,tamoul,1.7883859508064086e-06,1.0,adjectif,1516.0,504.0
cotiser@VERB,333,VERB,cotiser,6.342199378259149e-07,2.0,verbe,1513.0,507.0
éthylique@ADJ,190,ADJ,éthylique,3.6186723179256403e-07,3.0,adjectif,1850.0,170.0
autoconsommation@NOUN,353,NOUN,autoconsommation,6.723112253830269e-07,1.0,substantif,1952.0,68.0
surexploitation@NOUN,567,NOUN,surexploitation,1.0798880022441254e-06,1.0,substantif,1935.0,85.0
chalut@NOUN,389,NOUN,chalut,7.408755429858285e-07,1.0,substantif,1753.0,267.0
poissonneux@ADJ,255,ADJ,poissonneux,4.85663916353178e-07,1.0,adjectif,1555.0,465.0
palangre@NOUN,129,NOUN,palangre,2.4568880474337245e-07,6.0,substantif,1765.0,255.0
signalement@NOUN,930,NOUN,signalement,1.7712448714057081e-06,1.0,substantif,1718.0,302.0
parasitose@NOUN,167,NOUN,parasitose,3.1806225110188524e-07,1.0,substantif,1932.0,88.0
astreinte@NOUN,202,NOUN,astreinte,3.8472200432683125e-07,5.0,substantif,1875.0,145.0
semestriel@ADJ,304,ADJ,semestriel,5.789875708681025e-07,2.0,adjectif,1818.0,202.0
inépuisable@ADJ,570,ADJ,inépuisable,1.0856016953776921e-06,1.0,adjectif,1550.0,470.0
tac@NOUN,153,NOUN,tac,2.9139834981190683e-07,3.0,substantif,1550.0,470.0
pétrel@NOUN,246,NOUN,pétrel,4.685228369524777e-07,1.0,substantif,1676.0,344.0
surexploiter@VERB,215,VERB,surexploiter,4.0948134123895406e-07,1.0,verbe,1918.0,102.0
ute@NOUN,347,NOUN,ute,6.608838391158933e-07,2.0,substantif,1532.0,488.0
futilité@NOUN,197,NOUN,futilité,3.7519918243755326e-07,2.0,substantif,1550.0,470.0
alinéa@NOUN,774,NOUN,alinéa,1.4741328284602346e-06,1.0,substantif,1654.0,366.0
concertiste@NOUN,412,NOUN,concertiste,7.846805236765073e-07,2.0,substantif,1863.0,157.0
brownien@ADJ,287,ADJ,brownien,5.466099764445573e-07,1.0,adjectif,1827.0,193.0
minéralogique@ADJ,595,ADJ,minéralogique,1.1332158048240821e-06,1.0,adjectif,1751.0,269.0
baroud@NOUN,109,NOUN,baroud,2.0759751718626043e-07,2.0,substantif,1924.0,96.0
thomisme@NOUN,161,NOUN,thomisme,3.0663486483475166e-07,1.0,substantif,1725.0,295.0
paralyse@VERB,227,VERB,paralyse,4.323361137732213e-07,1.0,verbe,1575.0,445.0
napolitaine@NOUN,185,NOUN,napolitaine,3.5234440990328604e-07,2.0,substantif,1549.0,471.0
pubescent@ADJ,375,ADJ,pubescent,7.142116416958501e-07,1.0,adjectif,1516.0,504.0
agnostique@ADJ,322,ADJ,agnostique,6.132697296695033e-07,3.0,adjectif,1869.0,151.0
phéromone@NOUN,672,NOUN,phéromone,1.2798672619189634e-06,1.0,substantif,1968.0,52.0
buccal@ADJ,1019,ADJ,buccal,1.9407511010348568e-06,1.0,adjectif,1735.0,285.0
prosélytisme@NOUN,674,NOUN,prosélytisme,1.2836763906746747e-06,1.0,substantif,1660.0,360.0
mandchoue@ADJ,101,ADJ,mandchoue,1.9236100216341562e-07,1.0,adjectif,1724.0,296.0
inconsistance@NOUN,111,NOUN,inconsistance,2.1140664594197162e-07,2.0,substantif,1650.0,370.0
urbaniste@NOUN,391,NOUN,urbaniste,7.446846717415397e-07,2.0,substantif,1905.0,115.0
islamisme@NOUN,611,NOUN,islamisme,1.1636888348697717e-06,3.0,substantif,1697.0,323.0
hybrider@VERB,302,VERB,hybrider,5.751784421123913e-07,1.0,verbe,1830.0,190.0
chorégie@NOUN,137,NOUN,chorégie,2.609253197662172e-07,1.0,substantif,1832.0,188.0
paniquer@VERB,524,VERB,paniquer,9.979917339963346e-07,3.0,verbe,1828.0,192.0
pampre@NOUN,193,NOUN,pampre,3.6758092492613087e-07,2.0,substantif,1534.0,486.0
modénature@NOUN,424,NOUN,modénature,8.075352962107745e-07,1.0,substantif,1571.0,449.0
dissymétrique@ADJ,337,ADJ,dissymétrique,6.418381953373373e-07,1.0,adjectif,1845.0,175.0
larmier@NOUN,1378,NOUN,larmier,2.624489712685017e-06,2.0,substantif,1606.0,414.0
acrotère@NOUN,132,NOUN,acrotère,2.5140249787693924e-07,1.0,substantif,1547.0,473.0
illisible@ADJ,578,ADJ,illisible,1.100838210400537e-06,3.0,adjectif,1671.0,349.0
trilobé@ADJ,398,ADJ,trilobé,7.580166223865289e-07,2.0,adjectif,1783.0,237.0
ressaut@NOUN,609,NOUN,ressaut,1.1598797061140606e-06,2.0,substantif,1550.0,470.0
colmatage@NOUN,216,NOUN,colmatage,4.1138590561680966e-07,1.0,substantif,1845.0,175.0
piscivore@ADJ,123,ADJ,piscivore,2.3426141847623884e-07,2.0,adjectif,1772.0,248.0
kiwi@NOUN,316,NOUN,kiwi,6.018423434023697e-07,1.0,substantif,1828.0,192.0
déshumaniser@VERB,134,VERB,déshumaniser,2.5521162663265043e-07,1.0,verbe,1647.0,373.0
démilitariser@VERB,498,VERB,démilitariser,9.484730601720889e-07,1.0,verbe,1871.0,149.0
régularisation@NOUN,539,NOUN,régularisation,1.0265601996641685e-06,3.0,substantif,1819.0,201.0
arabiser@VERB,294,VERB,arabiser,5.599419270895465e-07,5.0,verbe,1637.0,383.0
ensablement@NOUN,327,NOUN,ensablement,6.227925515587813e-07,1.0,substantif,1673.0,347.0
panachage@NOUN,271,NOUN,panachage,5.161369463988677e-07,2.0,substantif,1912.0,108.0
télécabine@NOUN,530,NOUN,télécabine,1.009419120263468e-06,1.0,substantif,1920.0,100.0
malléabilité@NOUN,110,NOUN,malléabilité,2.0950208156411602e-07,1.0,substantif,1668.0,352.0
sumérien@ADJ,1052,ADJ,sumérien,2.0036017255040913e-06,2.0,adjectif,1873.0,147.0
nucléon@NOUN,260,NOUN,nucléon,4.951867382424561e-07,1.0,substantif,1923.0,97.0
radium@NOUN,777,NOUN,radium,1.4798465215938013e-06,4.0,substantif,1898.0,122.0
solubiliser@VERB,128,VERB,solubiliser,2.4378424036551685e-07,1.0,verbe,1877.0,143.0
groenlandais@ADJ,159,ADJ,groenlandais,3.0282573607904047e-07,1.0,adjectif,1721.0,299.0
sulfurique@ADJ,857,ADJ,sulfurique,1.6322116718222495e-06,1.0,adjectif,1585.0,435.0
cuvelage@NOUN,351,NOUN,cuvelage,6.685020966273157e-07,4.0,substantif,1762.0,258.0
multiplicateur@NOUN,419,NOUN,multiplicateur,7.980124743214965e-07,1.0,substantif,1515.0,505.0
aberration@NOUN,778,NOUN,aberration,1.481751085971657e-06,4.0,substantif,1594.0,426.0
analyseur@NOUN,662,NOUN,analyseur,1.2608216181404073e-06,1.0,substantif,1791.0,229.0
apical@ADJ,382,ADJ,apical,7.275435923408393e-07,3.0,adjectif,1838.0,182.0
dépotoir@NOUN,116,NOUN,dépotoir,2.2092946783124963e-07,1.0,substantif,1842.0,178.0
actualisation@NOUN,501,NOUN,actualisation,9.541867533056557e-07,2.0,substantif,1834.0,186.0
coauteur@NOUN,1102,NOUN,coauteur,2.0988299443968717e-06,1.0,substantif,1863.0,157.0
donataire@NOUN,117,NOUN,donataire,2.2283403220910523e-07,1.0,substantif,1501.0,519.0
globaliser@VERB,102,VERB,globaliser,1.9426556654127122e-07,1.0,verbe,1959.0,61.0
commandite@NOUN,522,NOUN,commandite,9.941826052406233e-07,3.0,substantif,1571.0,449.0
segmentation@NOUN,615,NOUN,segmentation,1.171307092381194e-06,1.0,substantif,1855.0,165.0
biocénose@NOUN,120,NOUN,biocénose,2.2854772534267202e-07,1.0,substantif,1877.0,143.0
cotonnier@NOUN,174,NOUN,cotonnier,3.313942017468744e-07,3.0,substantif,1542.0,478.0
luzerne@NOUN,428,NOUN,luzerne,8.151535537221969e-07,1.0,substantif,1566.0,454.0
botté@NOUN,153,NOUN,botté,2.9139834981190683e-07,2.0,substantif,1845.0,175.0
incurve@VERB,123,VERB,incurve,2.3426141847623884e-07,1.0,verbe,1551.0,469.0
syndiquer@VERB,432,VERB,syndiquer,8.227718112336193e-07,2.0,verbe,1546.0,474.0
entraine@VERB,449,VERB,entraine,8.551494056571645e-07,5.0,verbe,1542.0,478.0
étiologie@NOUN,386,NOUN,étiologie,7.351618498522617e-07,3.0,substantif,1550.0,470.0
épizootie@NOUN,346,NOUN,épizootie,6.589792747380376e-07,1.0,substantif,1775.0,245.0
skiable@ADJ,917,ADJ,skiable,1.7464855344935855e-06,1.0,adjectif,1896.0,124.0
dyke@NOUN,186,NOUN,dyke,3.5424897428114164e-07,1.0,substantif,1759.0,261.0
bridge@NOUN,267,NOUN,bridge,5.085186888874453e-07,8.0,substantif,1886.0,134.0
holothurie@NOUN,561,NOUN,holothurie,1.0684606159769917e-06,1.0,substantif,1572.0,448.0
spire@NOUN,363,NOUN,spire,6.913568691615829e-07,1.0,substantif,1547.0,473.0
slip@NOUN,349,NOUN,slip,6.646929678716045e-07,2.0,substantif,1913.0,107.0
germaniser@VERB,294,VERB,germaniser,5.599419270895465e-07,2.0,verbe,1578.0,442.0
miction@NOUN,140,NOUN,miction,2.66639012899784e-07,1.0,substantif,1618.0,402.0
irritabilité@NOUN,149,NOUN,irritabilité,2.8378009230048444e-07,2.0,substantif,1672.0,348.0
périnée@NOUN,152,NOUN,périnée,2.8949378543405123e-07,1.0,substantif,1534.0,486.0
orléaniste@NOUN,519,NOUN,orléaniste,9.884689121070565e-07,2.0,substantif,1794.0,226.0
mitraillage@NOUN,217,NOUN,mitraillage,4.1329046999466526e-07,1.0,substantif,1937.0,83.0
poncif@NOUN,227,NOUN,poncif,4.323361137732213e-07,3.0,substantif,1551.0,469.0
purisme@NOUN,112,NOUN,purisme,2.1331121031982722e-07,1.0,substantif,1701.0,319.0
éponger@VERB,274,VERB,éponger,5.218506395324344e-07,3.0,verbe,1582.0,438.0
biface@NOUN,330,NOUN,biface,6.285062446923481e-07,2.0,substantif,1920.0,100.0
lacunaire@ADJ,372,ADJ,lacunaire,7.084979485622833e-07,1.0,adjectif,1840.0,180.0
céréalier@ADJ,949,ADJ,céréalier,1.8074315945849647e-06,3.0,adjectif,1951.0,69.0
embouteiller@VERB,234,VERB,embouteiller,4.4566806441821046e-07,2.0,verbe,1864.0,156.0
nationalement@ADV,388,ADV,nationalement,7.389709786079729e-07,2.0,adverbe,1739.0,281.0
mastaba@NOUN,380,NOUN,mastaba,7.237344635851281e-07,1.0,substantif,1664.0,356.0
émeutier@NOUN,1098,NOUN,émeutier,2.091211686885449e-06,1.0,substantif,1834.0,186.0
imbrication@NOUN,354,NOUN,imbrication,6.742157897608825e-07,1.0,substantif,1812.0,208.0
amateurisme@NOUN,467,NOUN,amateurisme,8.894315644585654e-07,2.0,substantif,1784.0,236.0
moïse@NOUN,119,NOUN,moïse,2.2664316096481642e-07,1.0,substantif,1889.0,131.0
mufti@NOUN,445,NOUN,mufti,8.475311481457421e-07,1.0,substantif,1546.0,474.0
irrecevable@ADJ,258,ADJ,irrecevable,4.913776094867449e-07,1.0,adjectif,1588.0,432.0
ohm@NOUN,161,NOUN,ohm,3.0663486483475166e-07,1.0,substantif,1881.0,139.0
nominatif@ADJ,716,ADJ,nominatif,1.3636680945446098e-06,4.0,adjectif,1789.0,231.0
rétinien@ADJ,342,ADJ,rétinien,6.513610172266153e-07,1.0,adjectif,1854.0,166.0
veineux@ADJ,723,ADJ,veineux,1.377000045189599e-06,3.0,adjectif,1549.0,471.0
risque@ADJ,128,ADJ,risque,2.4378424036551685e-07,3.0,adjectif,1690.0,330.0
biométrie@NOUN,147,NOUN,biométrie,2.7997096354477325e-07,2.0,substantif,1838.0,182.0
sériciculture@NOUN,181,NOUN,sériciculture,3.4472615239186365e-07,1.0,substantif,1845.0,175.0
sauvagerie@NOUN,392,NOUN,sauvagerie,7.465892361193953e-07,2.0,substantif,1739.0,281.0
mésopotamien@ADJ,1454,ADJ,mésopotamien,2.7692366054020427e-06,1.0,adjectif,1571.0,449.0
babylonien@ADJ,1032,ADJ,babylonien,1.9655104379469796e-06,1.0,adjectif,1550.0,470.0
silène@NOUN,270,NOUN,silène,5.142323820210121e-07,1.0,substantif,1765.0,255.0
augustinien@ADJ,376,ADJ,augustinien,7.161162060737057e-07,1.0,adjectif,1740.0,280.0
progressivité@NOUN,122,NOUN,progressivité,2.3235685409838324e-07,1.0,substantif,1833.0,187.0
empiriste@ADJ,124,ADJ,empiriste,2.3616598285409444e-07,1.0,adjectif,1842.0,178.0
octane@NOUN,191,NOUN,octane,3.637717961704196e-07,1.0,substantif,1884.0,136.0
maorie@NOUN,103,NOUN,maorie,1.9617013091912682e-07,1.0,substantif,1842.0,178.0
transportable@ADJ,453,ADJ,transportable,8.627676631685869e-07,1.0,adjectif,1556.0,464.0
tessiture@NOUN,473,NOUN,tessiture,9.00858950725699e-07,1.0,substantif,1901.0,119.0
piser@VERB,166,VERB,piser,3.1615768672402965e-07,1.0,verbe,1555.0,465.0
colimaçon@NOUN,426,NOUN,colimaçon,8.113444249664857e-07,1.0,substantif,1529.0,491.0
crépi@NOUN,392,NOUN,crépi,7.465892361193953e-07,2.0,substantif,1528.0,492.0
conjugué@ADJ,254,ADJ,conjugué,4.837593519753225e-07,3.0,adjectif,1845.0,175.0
craquelure@NOUN,150,NOUN,craquelure,2.8568465667834004e-07,1.0,substantif,1857.0,163.0
acharnement@NOUN,284,NOUN,acharnement,5.408962833109905e-07,3.0,substantif,1611.0,409.0
pirate@VERB,143,VERB,pirate,2.7235270603335086e-07,4.0,verbe,1630.0,390.0
camionneur@NOUN,253,NOUN,camionneur,4.818547875974669e-07,2.0,substantif,1819.0,201.0
désacralisation@NOUN,111,NOUN,désacralisation,2.1140664594197162e-07,1.0,substantif,1949.0,71.0
jambière@NOUN,182,NOUN,jambière,3.4663071676971925e-07,2.0,substantif,1550.0,470.0
obstétrical@ADJ,158,ADJ,obstétrical,3.0092117170118487e-07,1.0,adjectif,1775.0,245.0
physiologiste@NOUN,285,NOUN,physiologiste,5.428008476888461e-07,1.0,substantif,1522.0,498.0
surrénal@ADJ,185,ADJ,surrénal,3.5234440990328604e-07,1.0,adjectif,1762.0,258.0
fracture@VERB,672,VERB,fracture,1.2798672619189634e-06,8.0,verbe,1560.0,460.0
farfadet@NOUN,119,NOUN,farfadet,2.2664316096481642e-07,1.0,substantif,1542.0,478.0
orientaliste@NOUN,301,NOUN,orientaliste,5.732738777345357e-07,1.0,substantif,1799.0,221.0
électrolyse@NOUN,560,NOUN,électrolyse,1.066556051599136e-06,6.0,substantif,1834.0,186.0
scaphandrier@NOUN,156,NOUN,scaphandrier,2.971120429454736e-07,1.0,substantif,1805.0,215.0
automation@NOUN,130,NOUN,automation,2.4759336912122804e-07,1.0,substantif,1950.0,70.0
massique@ADJ,395,ADJ,massique,7.523029292529621e-07,1.0,adjectif,1911.0,109.0
clocher@VERB,115,VERB,clocher,2.1902490345339404e-07,5.0,verbe,1547.0,473.0
béhaviorisme@NOUN,146,NOUN,béhaviorisme,2.7806639916691765e-07,1.0,substantif,1912.0,108.0
éthologie@NOUN,378,NOUN,éthologie,7.199253348294169e-07,1.0,substantif,1611.0,409.0
planning@NOUN,446,NOUN,planning,8.494357125235977e-07,2.0,substantif,1927.0,93.0
altiste@NOUN,230,NOUN,altiste,4.3804980690678807e-07,3.0,substantif,1866.0,154.0
sixte@NOUN,603,NOUN,sixte,1.148452319846927e-06,1.0,substantif,1611.0,409.0
concertant@ADJ,225,ADJ,concertant,4.285269850175101e-07,3.0,adjectif,1690.0,330.0
sentimentalisme@NOUN,245,NOUN,sentimentalisme,4.666182725746221e-07,1.0,substantif,1801.0,219.0
ombelle@NOUN,247,NOUN,ombelle,4.704274013303333e-07,1.0,substantif,1558.0,462.0
andalou@NOUN,1300,NOUN,andalou,2.4759336912122802e-06,2.0,substantif,1701.0,319.0
compréhensif@ADJ,330,ADJ,compréhensif,6.285062446923481e-07,3.0,adjectif,1503.0,517.0
hetman@NOUN,354,NOUN,hetman,6.742157897608825e-07,1.0,substantif,1660.0,360.0
vamp@NOUN,163,NOUN,vamp,3.1044399359046285e-07,1.0,substantif,1921.0,99.0
scrotum@NOUN,222,NOUN,scrotum,4.2281329188394324e-07,1.0,substantif,1538.0,482.0
calcite@NOUN,600,NOUN,calcite,1.1427386267133602e-06,1.0,substantif,1845.0,175.0
épanchement@NOUN,266,NOUN,épanchement,5.066141245095897e-07,5.0,substantif,1605.0,415.0
pourboire@NOUN,177,NOUN,pourboire,3.3710789488044127e-07,1.0,substantif,1650.0,370.0
dépanner@VERB,155,VERB,dépanner,2.95207478567618e-07,2.0,verbe,1922.0,98.0
imprévu@NOUN,250,NOUN,imprévu,4.7614109446390007e-07,2.0,substantif,1535.0,485.0
chiffonnier@NOUN,205,NOUN,chiffonnier,3.9043569746039804e-07,2.0,substantif,1640.0,380.0
dahlia@NOUN,117,NOUN,dahlia,2.2283403220910523e-07,1.0,substantif,1804.0,216.0
biogéographie@NOUN,209,NOUN,biogéographie,3.980539549718205e-07,1.0,substantif,1899.0,121.0
platée@NOUN,170,NOUN,platée,3.2377594423545203e-07,2.0,substantif,1694.0,326.0
béotien@ADJ,109,ADJ,béotien,2.0759751718626043e-07,1.0,adjectif,1530.0,490.0
équin@ADJ,581,ADJ,équin,1.1065519035341037e-06,2.0,adjectif,1509.0,511.0
commutateur@NOUN,829,NOUN,commutateur,1.5788838692422926e-06,4.0,substantif,1859.0,161.0
tapioca@NOUN,128,NOUN,tapioca,2.4378424036551685e-07,1.0,substantif,1651.0,369.0
argotique@ADJ,265,ADJ,argotique,5.04709560131734e-07,1.0,adjectif,1628.0,392.0
gélatineux@ADJ,277,ADJ,gélatineux,5.275643326660013e-07,1.0,adjectif,1743.0,277.0
bonhomie@NOUN,138,NOUN,bonhomie,2.628298841440728e-07,2.0,substantif,1736.0,284.0
mouchard@NOUN,222,NOUN,mouchard,4.2281329188394324e-07,1.0,substantif,1567.0,453.0
building@NOUN,315,NOUN,building,5.999377790245141e-07,1.0,substantif,1895.0,125.0
thermidorien@NOUN,122,NOUN,thermidorien,2.3235685409838324e-07,1.0,substantif,1795.0,225.0
jacobin@ADJ,439,ADJ,jacobin,8.361037618786085e-07,1.0,adjectif,1790.0,230.0
ravageur@ADJ,206,ADJ,ravageur,3.9234026183825363e-07,2.0,adjectif,1578.0,442.0
granule@NOUN,331,NOUN,granule,6.304108090702036e-07,4.0,substantif,1832.0,188.0
dermique@ADJ,190,ADJ,dermique,3.6186723179256403e-07,1.0,adjectif,1837.0,183.0
biologiquement@ADV,234,ADV,biologiquement,4.4566806441821046e-07,1.0,adverbe,1928.0,92.0
enzymatique@ADJ,807,ADJ,enzymatique,1.5369834529294693e-06,1.0,adjectif,1932.0,88.0
indistinct@ADJ,214,ADJ,indistinct,4.0757677686109846e-07,1.0,adjectif,1549.0,471.0
flexionnel@ADJ,110,ADJ,flexionnel,2.0950208156411602e-07,1.0,adjectif,1877.0,143.0
octogénaire@ADJ,103,ADJ,octogénaire,1.9617013091912682e-07,2.0,adjectif,1567.0,453.0
synonymie@NOUN,683,NOUN,synonymie,1.300817470075375e-06,3.0,substantif,1582.0,438.0
insaisissable@ADJ,561,ADJ,insaisissable,1.0684606159769917e-06,3.0,adjectif,1770.0,250.0
rustiquer@VERB,102,VERB,rustiquer,1.9426556654127122e-07,1.0,verbe,1564.0,456.0
intouchable@NOUN,277,NOUN,intouchable,5.275643326660013e-07,2.0,substantif,1569.0,451.0
baobab@NOUN,230,NOUN,baobab,4.3804980690678807e-07,1.0,substantif,1752.0,268.0
consulte@NOUN,358,NOUN,consulte,6.818340472723049e-07,5.0,substantif,1583.0,437.0
liquoreux@ADJ,186,ADJ,liquoreux,3.5424897428114164e-07,1.0,adjectif,1519.0,501.0
inconfort@NOUN,387,NOUN,inconfort,7.370664142301173e-07,1.0,substantif,1893.0,127.0
esclavagisme@NOUN,251,NOUN,esclavagisme,4.780456588417557e-07,1.0,substantif,1877.0,143.0
wallaby@NOUN,747,NOUN,wallaby,1.4227095902581333e-06,1.0,substantif,1848.0,172.0
springbok@NOUN,1366,NOUN,springbok,2.60163494015075e-06,3.0,substantif,1782.0,238.0
polymériser@VERB,136,VERB,polymériser,2.5902075538836163e-07,1.0,verbe,1869.0,151.0
phosphate@VERB,122,VERB,phosphate,2.3235685409838324e-07,7.0,verbe,1905.0,115.0
propagande@VERB,106,VERB,propagande,2.0188382405269363e-07,8.0,verbe,1862.0,158.0
bouquiniste@NOUN,179,NOUN,bouquiniste,3.4091702363615246e-07,1.0,substantif,1752.0,268.0
palpe@NOUN,141,NOUN,palpe,2.685435772776396e-07,2.0,substantif,1802.0,218.0
chrysalide@NOUN,290,NOUN,chrysalide,5.523236695781241e-07,7.0,substantif,1593.0,427.0
photosynthétique@ADJ,345,ADJ,photosynthétique,6.570747103601821e-07,1.0,adjectif,1902.0,118.0
steppique@ADJ,257,ADJ,steppique,4.894730451088892e-07,1.0,adjectif,1909.0,111.0
bacille@NOUN,584,NOUN,bacille,1.1122655966676706e-06,4.0,substantif,1838.0,182.0
palatine@ADJ,145,ADJ,palatine,2.7616183478906205e-07,2.0,adjectif,1611.0,409.0
arpège@NOUN,391,NOUN,arpège,7.446846717415397e-07,6.0,substantif,1751.0,269.0
pianistique@ADJ,405,ADJ,pianistique,7.713485730315181e-07,3.0,adjectif,1895.0,125.0
cupidon@NOUN,397,NOUN,cupidon,7.561120580086733e-07,3.0,substantif,1611.0,409.0
virginal@NOUN,130,NOUN,virginal,2.4759336912122804e-07,2.0,substantif,1530.0,490.0
distanciation@NOUN,328,NOUN,distanciation,6.246971159366369e-07,1.0,substantif,1959.0,61.0
madrigal@NOUN,1075,NOUN,madrigal,2.04740670619477e-06,2.0,substantif,1542.0,478.0
blair@NOUN,327,NOUN,blair,6.227925515587813e-07,1.0,substantif,1834.0,186.0
météorologue@NOUN,415,NOUN,météorologue,7.903942168100741e-07,2.0,substantif,1621.0,399.0
hurlement@NOUN,651,NOUN,hurlement,1.2398714099839958e-06,2.0,substantif,1509.0,511.0
